,자재,기말 재고 수량,기말 재고 금액,자재 내역,특별 재고,저장 위치,배치,단가,유효기간,남은일,유효기한구간,3평판,_mat_key,원가율,대분류,소분류,평판 * 1.38배,출하원가,출하판가,판가,who,26_1,26_2,26_3,26_4,26_5,26_6,26_7,26_8,26_9,26_10,26_11,26_12,27_1,27_2,27_3,27_4,27_5,27_6,27_7,27_8,27_9,27_10,27_11,27_12,28_1,28_2,28_3,28_4,28_5,28_6,28_7,28_8,28_9,28_10,28_11,28_12,부진재고량,부진재고진입시점,부진재고진입분기,회전월
53,2303478,1000,90000,이지듀클리어B3+B5세럼29ML_용기덧방라벨,,5000,,90,2099-12-31,,미상,0,2303478,1.9171254770429087,세트포장재,세트포장재,0,0,0,46945.28400865106,자사,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,90000,0,0,0,0
54,2303479,1000,65000,이지듀멜라에이레티노0.03프로크림30ML_용기덧방라벨,,5000,,65,2099-12-31,,미상,0,2303479,1.9171254770429087,세트포장재,세트포장재,0,0,0,33904.92733958132,자사,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,0,0,0,0
55,2303480,1000,100000,이지듀멜라에이레티노0.3프로트리트먼트1ML_용기덧방라벨,,5000,,100,2099-12-31,,미상,0,2303480,1.9171254770429087,세트포장재,세트포장재,0,0,0,52161.426676278956,자사,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,0
56,2303481,1000,65000,이지듀베리어리페어클렌저150ML_용기덧방라벨,,5000,,65,2099-12-31,,미상,0,2303481,1.9171254770429087,세트포장재,세트포장재,0,0,0,33904.92733958132,자사,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,0,0,0,0
57,2303482,1000,65000,이지듀베리어리페어크림30G_용기덧방라벨,,5000,,65,2099-12-31,,미상,0,2303482,1.9171254770429087,세트포장재,세트포장재,0,0,0,33904.92733958132,자사,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,0,0,0,0
58,2303484,1000,65000,이지듀베리어리페어크림50ML_용기덧방라벨,,5000,,65,2099-12-31,,미상,0,2303484,1.9171254770429087,세트포장재,세트포장재,0,0,0,33904.92733958132,자사,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,0,0,0,0
59,2303485,1000,65000,이지듀베리어리페어크림105ML_용기덧방라벨,,5000,,65,2099-12-31,,미상,0,2303485,1.9171254770429087,세트포장재,세트포장재,0,0,0,33904.92733958132,자사,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,0,0,0,0
60,2303486,4000,360000,이지듀베리어리페어마스크25G(*4매입)_용기덧방라벨,,5000,,90,2099-12-31,,미상,0,2303486,1.9171254770429087,세트포장재,세트포장재,0,0,0,187781.13603460425,자사,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,360000,0,0,0,0
61,2303487,1000,70000,이지듀베리어리페어토너200ML_용기덧방라벨,,5000,,70,2099-12-31,,미상,0,2303487,1.9171254770429087,세트포장재,세트포장재,0,0,0,36512.99867339527,자사,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,0,0,0,0
62,2303488,1000,65000,이지듀베리어리페어미스트60ML_용기덧방라벨,,5000,,65,2099-12-31,,미상,0,2303488,1.9171254770429087,세트포장재,세트포장재,0,0,0,33904.92733958132,자사,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,65000,0,0,0,0
63,2303490,1000,70000,이지듀디더블유이지에프크림프레좀알엑스50ML_용기덧방라벨,,5000,,70,2099-12-31,,미상,0,2303490,1.9171254770429087,세트포장재,세트포장재,0,0,0,36512.99867339527,자사,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,70000,0,0,0,0
64,2303493,1000,540000,이지듀클리어라하바디미스트100ML_단상자,,5000,,540,2099-12-31,,미상,0,2303493,1.9171254770429087,세트포장재,세트포장재,0,0,0,281671.70405190636,자사,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,0,0,0,0
65,2303494,1000,1185000,이지듀디더블유이지에프멜라토닝원데이앰플1ML*7ea_단상자,,5000,,1185,2099-12-31,,미상,0,2303494,1.9171254770429087,세트포장재,세트포장재,0,0,0,618112.9061139056,자사,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,1185000,0,0,0,0
66,2303495,1000,420000,이지듀디더블유이지에프멜라토닝원데이앰플1ML_단상자,,5000,,420,2099-12-31,,미상,0,2303495,1.9171254770429087,세트포장재,세트포장재,0,0,0,219077.9920403716,자사,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,420000,0,0,0,0
67,2303499,1000,549000,이지듀멜라글루타치온크림105ML_단상자,,5000,,549,2099-12-31,,미상,0,2303499,1.9171254770429087,세트포장재,세트포장재,0,0,0,286366.23245277145,자사,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,0,0,0,0
68,2303500,1000,594000,이지듀디더블유이지에프와이드(프로텍션)패치4G_단상자,,5000,,594,2099-12-31,,미상,0,2303500,1.9171254770429087,세트포장재,세트포장재,0,0,0,309838.87445709703,자사,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,594000,0,0,0,0
69,2303510,750,607500,이지듀멜라토닝멜라씨비타에센스토너30ML_단상자,,5000,,810,,,미상,0,2303510,1.9171254770429087,세트포장재,세트포장재,34.5,27945,14576.510684686154,316880.66705839464,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73913043478261
70,2303513,1000,514000,이지듀멜라에이레티노0.03프로크림30ML_단상자,,5000,,514,2099-12-31,,미상,0,2303513,1.9171254770429087,세트포장재,세트포장재,0,0,0,268109.7331160738,자사,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,0,0,0,0
71,2303514,1000,514000,이지듀멜라에이레티노0.3프로트리트먼트1ML_단상자,,5000,,514,2099-12-31,,미상,0,2303514,1.9171254770429087,세트포장재,세트포장재,0,0,0,268109.7331160738,자사,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,514000,0,0,0,0
72,2303515,1000,550000,이지듀베리어리페어클렌저150ML_단상자,,5000,,550,2099-12-31,,미상,0,2303515,1.9171254770429087,세트포장재,세트포장재,0,0,0,286887.84671953425,자사,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,0,0,0,0
73,2303516,1000,1399000,이지듀베리어리페어크림30G_단상자,,5000,,1399,2099-12-31,,미상,0,2303516,1.9171254770429087,세트포장재,세트포장재,0,0,0,729738.3592011426,자사,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,1399000,0,0,0,0
74,2303517,1000,507000,이지듀베리어리페어크림50ML_단상자,,5000,,507,2099-12-31,,미상,0,2303517,1.9171254770429087,세트포장재,세트포장재,0,0,0,264458.43324873433,자사,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,507000,0,0,0,0
75,2303518,1000,537000,이지듀베리어리페어크림105ML_단상자,,5000,,537,2099-12-31,,미상,0,2303518,1.9171254770429087,세트포장재,세트포장재,0,0,0,280106.861251618,자사,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,0,0,0,0
76,2303519,1000,549000,이지듀베리어리페어마스크25G(*4매입)_단상자,,5000,,549,2099-12-31,,미상,0,2303519,1.9171254770429087,세트포장재,세트포장재,0,0,0,286366.23245277145,자사,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,549000,0,0,0,0
77,2303520,1000,537000,이지듀베리어리페어토너200ML_단상자,,5000,,537,2099-12-31,,미상,0,2303520,1.9171254770429087,세트포장재,세트포장재,0,0,0,280106.861251618,자사,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,537000,0,0,0,0
78,2303521,1000,495000,이지듀베리어리페어미스트60ML_단상자,,5000,,495,2099-12-31,,미상,0,2303521,1.9171254770429087,세트포장재,세트포장재,0,0,0,258199.06204758084,자사,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,495000,0,0,0,0
79,2303524,1000,702000,이지듀디더블유이지에프크림프레좀알엑스50ML_단상자,,5000,,702,2099-12-31,,미상,0,2303524,1.9171254770429087,세트포장재,세트포장재,0,0,0,366173.21526747826,자사,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,702000,0,0,0,0
80,2303591,24235,5670990,[부자재]]이지듀디더블유이지에프멜라토닝원데이앰플(1ml*7ea)_단상자,O,,,234,2099-12-31,,미상,0,2303591,1.9171254770429087,세트포장재,세트포장재,0,0,0,2958069.290669112,자사,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,5670990,0,0,0,0
81,2303620,412,10300,리프트이지에프10코어이펙트앰플1ml_용기라벨,O,,,25,,,미상,0,2303620,1.9171254770429087,세트포장재,세트포장재,4138.62,103465.5,53969.08091774541,5372.626947656732,자사,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995500915764192
82,2303778,933,2019282,[부자재]이지듀명절용멜라3-스텝스페셜세트(싸바리)_v2,,5000,,2164.289389067524,2099-12-31,,미상,0,2303778,,미분류,미분류,0,0,,,자사,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,2019282,0,0,0,0
83,2303810,3300,154687,[부자재]글로우팩트(FW)레드에디션_21호내추럴_봉합라벨(26년설),,5000,,46.874848484848485,2099-12-31,,미상,0,2303810,,미분류,미분류,0,0,,,자사,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,154687,0,0,0,0
84,2303811,800,37500,[부자재]글로우팩트(FW)레드에디션_19호페어_봉합라벨(26년설),,5000,,46.875,2099-12-31,,미상,0,2303811,,미분류,미분류,0,0,,,자사,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,0,0,0,0
85,2303812,800,37500,[부자재]글로우팩트(FW)레드에디션_23호베이지_봉합라벨(26년설),,5000,,46.875,2099-12-31,,미상,0,2303812,,미분류,미분류,0,0,,,자사,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,37500,0,0,0,0
86,2303813,3600,132188,[부자재]기미쿠션레드에디션_21호내추럴_봉합라벨(26년설),,5000,,36.71888888888889,2099-12-31,,미상,0,2303813,,미분류,미분류,0,0,,,자사,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,132188,0,0,0,0
87,2303814,2500,97655.99999999999,[부자재]기미쿠션레드에디션_23호베이지_봉합라벨(26년설),,5000,,39.0624,2099-12-31,,미상,0,2303814,,미분류,미분류,0,0,,,자사,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,97655.99999999999,0,0,0,0
88,2303815,900,42188,[부자재]기미쿠션레드에디션_19호페어_봉합라벨(26년설),,5000,,46.87555555555556,2099-12-31,,미상,0,2303815,,미분류,미분류,0,0,,,자사,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,42188,0,0,0,0
89,2303816,400,18750,[부자재]기미쿠션레드에디션_22호라이트베이지_봉합라벨(26년설),,5000,,46.875,2099-12-31,,미상,0,2303816,,미분류,미분류,0,0,,,자사,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,18750,0,0,0,0
90,2303817,1260,59062,[부자재]기미쿠션세트_21호 내추럴_봉합라벨(26신년),,5000,,46.87460317460317,2099-12-31,,미상,0,2303817,,미분류,미분류,0,0,,,자사,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,59062,0,0,0,0
91,2303818,1475,69140,[부자재]기미쿠션세트_22호 라이트베이지_봉합라벨(26신년),,5000,,46.87457627118644,2099-12-31,,미상,0,2303818,,미분류,미분류,0,0,,,자사,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,69140,0,0,0,0
92,2303819,1500,70312,[부자재]기미쿠션세트_19호 페어_봉합라벨(26신년),,5000,,46.87466666666667,2099-12-31,,미상,0,2303819,,미분류,미분류,0,0,,,자사,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,0,0,0,0
93,2303820,1500,70312,[부자재]기미쿠션세트_23호 베이지_봉합라벨(26신년),,5000,,46.87466666666667,2099-12-31,,미상,0,2303820,,미분류,미분류,0,0,,,자사,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,70312,0,0,0,0
94,2303821,1510,70781,[부자재]기미팩트세트_21호내추럴_봉합라벨(26신년),,5000,,46.87483443708609,2099-12-31,,미상,0,2303821,,미분류,미분류,0,0,,,자사,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,70781,0,0,0,0
95,2303822,1560,73125,[부자재]기미팩트세트_23호베이지_봉합라벨(26신년),,5000,,46.875,2099-12-31,,미상,0,2303822,,미분류,미분류,0,0,,,자사,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,73125,0,0,0,0
96,2303823,1575,73828,[부자재]기미팩트세트_19호페어_봉합라벨(26신년),,5000,,46.874920634920635,2099-12-31,,미상,0,2303823,,미분류,미분류,0,0,,,자사,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,73828,0,0,0,0
97,2303824,80,8000,[부자재]기미앰플30ML*6세트(26신년)_슬리브(+종이게또),,5000,,100,2099-12-31,,미상,0,2303824,1.91712547704291,세트포장재,세트포장재,0,0,0,4172.914134102313,자사,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,0,0,0,0
98,2303825,604,604000,[부자재]부스터샷6입(본품3+리필3)세트_싸바리(26신년),,5000,,1000,2099-12-31,,미상,0,2303825,1.91712547704291,세트포장재,세트포장재,0,0,0,315055.0171247247,자사,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,604000,0,0,0,0
99,2303826,6960,3941243,"[부자재]쿠션,팩트레드에디션_리본쇼핑백(공용,26설)",,5000,,566.2705459770115,2099-12-31,,미상,0,2303826,1.91712547704291,세트포장재,세트포장재,0,0,0,2055808.5775789756,자사,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,3941243,0,0,0,0
100,2303828,1200,212727,[부자재]부스터샷묶음(본품1+리필1)세트_띠라벨(면세),,5000,,177.2725,2099-12-31,,미상,0,2303828,1.91712547704291,세트포장재,세트포장재,0,0,0,110961.43812564787,자사,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,212727,0,0,0,0
101,2303830,923,461500,[부자재]기미팩트세트(본품3+리필3+퍼프3)_싸바리(공용),,5000,,500,2099-12-31,,미상,0,2303830,1.91712547704291,세트포장재,세트포장재,0,0,0,240724.9841110272,자사,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,461500,0,0,0,0
102,2303831,75,7500,[부자재]이지듀항산화*4세트(26신년)_슬리브(+종이게또),,5000,,100,2099-12-31,,미상,0,2303831,1.91712547704291,세트포장재,세트포장재,0,0,0,3912.107000720919,자사,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,0,0,0,0
103,2303865,5,5000,[부자재]이지듀항산화*4세트(26신년)_하판,,5000,,1000,2099-12-31,,미상,0,2303865,1.91712547704291,세트포장재,세트포장재,0,0,0,2608.0713338139462,자사,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,0,0,0,0
104,2303866,75,9593,[부자재]이지듀항산화*4세트(26신년)_패드,,5000,,127.90666666666667,2099-12-31,,미상,0,2303866,1.91712547704291,세트포장재,세트포장재,0,0,0,5003.845661055437,자사,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,9593,0,0,0,0
