창고코드,자재코드,자재명,배치,SAP재고,WMS재고,차이
5000.0,9310699.0,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,AEA,2256,2256,0.0
5000.0,9310699.0,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,BEA,822,822,0.0
5000.0,9310772.0,[세트]기미쿠션+글로우립밤세트_19호_카카오,0,39,39,0.0
5000.0,9310774.0,[세트]기미쿠션+글로우립밤세트_23호_카카오,D250422002,2,2,0.0
5000.0,9310805.0,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,GGA,13675,13675,0.0
5000.0,9310805.0,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,JGA,239,239,0.0
5000.0,9310805.0,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,LHA,473,473,0.0
5000.0,9310805.0,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,MHA,11805,11805,0.0
5000.0,9310845.0,이지듀멜라비토닝앰플쿠션본품(선물포장)_21호내추럴(카카오),D250804006,568,568,0.0
5000.0,9310845.0,이지듀멜라비토닝앰플쿠션본품(선물포장)_21호내추럴(카카오),D251230007,50,50,0.0
5000.0,9310851.0,DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver*3ea(면세),D250811009,174,174,0.0
5000.0,9310851.0,DW-EGF멜라선와이드패치(4g*4매입)_지퍼백ver*3ea(면세),D251215009,520,520,0.0
5000.0,9310878.0,이지듀멜라비토닝유브이선세럼40ml,CEA,10800,10800,0.0
5000.0,9310878.0,이지듀멜라비토닝유브이선세럼40ml,DFA,10000,10000,0.0
5000.0,9310904.0,이지듀멜라토닝로즈앰플30ML&미스트50ML_25가정의달(직영몰),0,49,49,0.0
5000.0,9310905.0,이지듀멜라토닝로즈앰플30ML*2EA_25가정의달(직영몰),D251016001,33,33,0.0
5000.0,9310906.0,이지듀멜라토닝로즈앰플30ML*4EA_25가정의달(직영몰),D250508001,135,135,0.0
5000.0,9310907.0,이지듀멜라토닝로즈앰플30ML*1EA_25가정의달(제로샵),D250428002,4,4,0.0
5000.0,9310908.0,이지듀멜라토닝로즈앰플30ML*앰플쿠션19호페어15G_25가정의달(제로샵),D250428004,34,34,0.0
5000.0,9310930.0,이지듀멜라토닝로즈앰플30ML*앰플쿠션23호베이15G_25가정의달(제로샵),D250428005,37,37,0.0
5000.0,9310964.0,이지듀로즈앰플15ML&미스트50ML듀오세트(카카오),D250508003,1,1,0.0
5000.0,9310970.0,이지듀로즈앰플15ML*2EA세트(카카오),D250428003,49,49,0.0
5000.0,9310971.0,이지듀로즈앰플15ML세트(카카오),D250508005,150,150,0.0
5000.0,9311056.0,이지듀멜라오버나이트멜팅크림30g(홈쇼핑),EEA,143,143,0.0
5000.0,9311058.0,이지듀멜라비토닝딥클렌징오일200ml,F21Y002,5741,5741,0.0
5000.0,9311058.0,이지듀멜라비토닝딥클렌징오일200ml,H14Y003,15395,15395,0.0
5000.0,9311058.0,이지듀멜라비토닝딥클렌징오일200ml,H18Y005,2039,2039,0.0
5000.0,9311062.0,[단종]이지듀멜라비토닝매트커버팩트23호베이지19g,GHA,90,90,0.0
5000.0,9311068.0,[세트]이지듀비타민C부스팅앰플13G+글루타치온크림샤셰2G*2개입(올리브영,BHA,2688,2688,0.0
5000.0,9311069.0,이지듀멜라비토닝엔자임파우더워시60g,G08Y001,5701,5701,0.0
5000.0,9311086.0,[세트]이지듀멜라비토닝매트커버팩트19호+글로우립로즈세트(카카오),D250718007,62,62,0.0
5000.0,9311086.0,[세트]이지듀멜라비토닝매트커버팩트19호+글로우립로즈세트(카카오),D251230005,200,200,0.0
5000.0,9311087.0,[세트]이지듀멜라비토닝매트커버팩트21호+글로우립세트(카카오),D250620001,1,1,0.0
5000.0,9311122.0,이지듀멜라비토닝매트커버팩트21호(미니)_10g,HFA,70,70,0.0
5000.0,9311122.0,이지듀멜라비토닝매트커버팩트21호(미니)_10g,UJA,5000,5000,0.0
5000.0,9311125.0,이지듀멜라비토닝앰플쿠션트라이얼4열샤쉐0.2g*4ea,AAB,40000,40000,0.0
5000.0,9311126.0,이지듀멜라비토닝앰플쿠션19호페어본품13g+리필13g기획세트(올리브영),NGA,15187,15187,0.0
5000.0,9311126.0,이지듀멜라비토닝앰플쿠션19호페어본품13g+리필13g기획세트(올리브영),D250718004,163,163,0.0
5000.0,9311127.0,이지듀멜라비토닝앰플쿠션21호내추럴본품13g+리필13g기획세트(올리브영),YGA,16250,16250,0.0
5000.0,9311127.0,이지듀멜라비토닝앰플쿠션21호내추럴본품13g+리필13g기획세트(올리브영),D250718005,50,50,0.0
5000.0,9311127.0,이지듀멜라비토닝앰플쿠션21호내추럴본품13g+리필13g기획세트(올리브영),XGA,2822,2822,0.0
5000.0,9311128.0,이지듀멜라비토닝앰플쿠션23호베이지본품13g+리필13g기획세트(올리브영),HBA,18,18,0.0
5000.0,9311129.0,이지듀멜라비토닝매트커버팩트19호(블리스터)_0.5g,HGA,38549,38549,0.0
5000.0,9311131.0,이지듀멜라비토닝매트커버팩트23호(블리스터)_0.5g,FGA,34261,34261,0.0
5000.0,9311132.0,[세트]로즈에디션 쿠션15G_21호&프리저브드플라워(카카오),D250811004,101,101,0.0
5000.0,9311133.0,[세트]로즈에디션 쿠션15G_19호&프리저브드플라워(카카오),D250514003,7,7,0.0
5000.0,9311134.0,[세트]로즈에디션 쿠션15G_23호&프리저브드플라워(카카오),D250514005,16,16,0.0
5000.0,9311135.0,[세트]이지듀멜라앰플쿠션19호페어_13G(본품1+리필2)_(면세),D251215010,1170,1170,0.0
5000.0,9311136.0,[세트]이지듀멜라앰플쿠션21호내추럴_13G(본품1+리필2)_(면세),D251215011,3105,3105,0.0
5000.0,9311137.0,[세트]이지듀멜라앰플쿠션23호베이지_13G(본품1+리필2)_(면세),D251215012,1125,1125,0.0
5000.0,9311138.0,이지듀멜라토닝로즈앰플30ML*기미앰플30ML_25가정의달(직영몰),D250515001,796,796,0.0
5000.0,9311169.0,이지듀멜라토닝원데이앰플시카알로에15ml,BFA,234,234,0.0
5000.0,9311190.0,이지듀멜라토닝원데이앰플시카알로에30ml,BFA,14655,14655,0.0
5000.0,9311191.0,이지듀멜라토닝울트라카밍토너시카알로에130ML,BFA,68,68,0.0
5000.0,9311192.0,이지듀멜라토닝겔패치시카알로에12g(4매입),660EG,2809,2809,0.0
5000.0,9311194.0,리프트코어이펙트앰플겔패치(4매입)(홈쇼핑),838EE,1916,1916,0.0
5000.0,9311212.0,[세트]이지듀클리어B3+B5세럼29ml(아마존),AFZ,400,400,0.0
5000.0,9311213.0,[카카오]멜라비토닝앰플쿠션본품(선물포장)_19호페어,D250609003,32,32,0.0
5000.0,9311321.0,이지듀멜라비토닝앰플쿠션본품(선물포장)_23호베이지(카카오),D250609002,34,34,0.0
5000.0,9311330.0,멜라비토닝앰플쿠션22호라이트베이지(리필)_15g,FHA,8000,8000,0.0
5000.0,9311331.0,멜라비토닝앰플쿠션22호라이트베이지(본품)_15g,EHA,10800,10800,0.0
5000.0,9311388.0,이지듀멜라오버나이트멜팅크림1g(샤쉐),GFA,2141,2141,0.0
5000.0,9311432.0,이지듀클리어징크SOS스팟1ML,AHA,30147,30147,0.0
5000.0,9311503.0,이지듀디더블유이지에프멜라토닝원데이앰플1ml(단품),NLY,10,10,0.0
5000.0,9311674.0,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),EGA,1086,1086,0.0
5000.0,9311674.0,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),KJA,7680,7680,0.0
5000.0,9311674.0,이지듀멜라토닝원데이앰플8ML(25.07리뉴얼),JJA,15793,15793,0.0
5000.0,9311713.0,멜라비토닝앰플쿠션22호라이트베이지본품13G+리필13G기획세트(올리브영),DHA,358,358,0.0
5000.0,9311713.0,멜라비토닝앰플쿠션22호라이트베이지본품13G+리필13G기획세트(올리브영),FHA,4700,4700,0.0
5000.0,9311718.0,멜라비토닝앰플글로우겔마스크30g(단품),503EG,254,254,0.0
5000.0,9311718.0,멜라비토닝앰플글로우겔마스크30g(단품),502EG,3,3,0.0
5000.0,9311718.0,멜라비토닝앰플글로우겔마스크30g(단품),083EH,2014,2014,0.0
5000.0,9311719.0,이지듀베리어리페어카밍겔패치(9g*4매입),EHA,3672,3672,0.0
5000.0,9311719.0,이지듀베리어리페어카밍겔패치(9g*4매입),DHA,3366,3366,0.0
5000.0,9311719.0,이지듀베리어리페어카밍겔패치(9g*4매입),CHA,4284,4284,0.0
5000.0,9311719.0,이지듀베리어리페어카밍겔패치(9g*4매입),BHA,3672,3672,0.0
5000.0,9311719.0,이지듀베리어리페어카밍겔패치(9g*4매입),AHA,1560,1560,0.0
5000.0,9311868.0,이지듀멜라비토닝매트커버팩트19호페어(본품)19g(V2),LHA,22603,22603,0.0
5000.0,9311869.0,이지듀멜라비토닝매트커버팩트21호내추럴(본품)19G(V2),PHA,19,19,0.0
5000.0,9311880.0,이지듀멜라비토닝매트커버팩트23호베이지(본품)19G(V2),HHA,159,159,0.0
5000.0,9311894.0,[카카오]옴므올인원플루이드80ml,D250714001,30,30,0.0
5000.0,9311895.0,[카카오]미니쿠션21호+립,D250714002,97,97,0.0
5000.0,9311896.0,[카카오]미니쿠션19호+립,D250714003,47,47,0.0
5000.0,9311897.0,[카카오]미니쿠션23호+립,D250714004,47,47,0.0
5000.0,9311924.0,이지듀멀티-비타앰플클렌저30mL(인도네시아),D250729001,250,250,0.0
5000.0,9311944.0,이지듀멜라토닝멜라씨비타에센스토너30ML(인도네시아),D250818004,250,250,0.0
5000.0,9311946.0,이지듀멜라토닝멜라씨비타에센스토너150ML(인도네시아),D250818003,70,70,0.0
5000.0,9311946.0,이지듀멜라토닝멜라씨비타에센스토너150ML(인도네시아),D250827001,70,70,0.0
5000.0,9311947.0,이지듀멀티-비타앰플클렌저200ML(인도네시아),D250729002,689,689,0.0
5000.0,9311953.0,이지듀디더블유이지에프멜라토닝원데이앰플30ML(인도네시아),D250729004,579,579,0.0
5000.0,9311954.0,이지듀멜라글루타치온크림50ML(인도네시아),D250729005,819,819,0.0
5000.0,9311980.0,이지듀클리어징크스팟15ML(인도네시아),D250729006,1000,1000,0.0
5000.0,9311995.0,이지듀클리어아하2%토너200ML(인도네시아),D250729007,860,860,0.0
5000.0,9311996.0,이지듀클리어B3+B5세럼29ML(인도네시아),D250729008,800,800,0.0
5000.0,9311997.0,이지듀클리어바하클렌저100ML(인도네시아),D250729009,900,900,0.0
5000.0,9312032.0,이지듀멜라토닝겔패치시카알로에12g(1매입),780EF,107,107,0.0
5000.0,9312121.0,[세트]시카알로에15ml+매트팩트미니21호_카카오,D250724002,93,93,0.0
5000.0,9312132.0,[카카오]기미앰플10ml+1ml_삼각쇼핑백,D251001003,11,11,0.0
5000.0,9312132.0,[카카오]기미앰플10ml+1ml_삼각쇼핑백,D251230006,50,50,0.0
5000.0,9312144.0,이지듀디더블유이지에프멜라토닝원데이앰플원엑스8ML(미국),BJA,5483,5483,0.0
5000.0,9312145.0,이지듀디더블유이지에프멜라토닝원데이앰플쓰리엑스8ML(미국),AHA,1580,1580,0.0
5000.0,9312145.0,이지듀디더블유이지에프멜라토닝원데이앰플쓰리엑스8ML(미국),BJA,4560,4560,0.0
5000.0,9312146.0,이지듀디더블유이지에프멜라토닝원데이앰플파이브엑스8ML(미국),AAB,9580,9580,0.0
5000.0,9312146.0,이지듀디더블유이지에프멜라토닝원데이앰플파이브엑스8ML(미국),BJA,541,541,0.0
5000.0,9312147.0,이지듀디더블유이지에프멜라토닝원데이앰플원엑스30ML(미국),CJA,15775,15775,0.0
5000.0,9312147.0,이지듀디더블유이지에프멜라토닝원데이앰플원엑스30ML(미국),DJA,11795,11795,0.0
5000.0,9312148.0,이지듀디더블유이지에프멜라토닝원데이앰플쓰리엑스30ML(미국),AHA,2618,2618,0.0
5000.0,9312148.0,이지듀디더블유이지에프멜라토닝원데이앰플쓰리엑스30ML(미국),BJA,15195,15195,0.0
5000.0,9312149.0,이지듀디더블유이지에프멜라토닝원데이앰플파이브엑스30ML(미국),AHA,2596,2596,0.0
5000.0,9312149.0,이지듀디더블유이지에프멜라토닝원데이앰플파이브엑스30ML(미국),BJA,11495,11495,0.0
5000.0,9312165.0,이지듀멜라비토닝앰플쿠션13호포슬린13G(미국),AAB,3000,3000,0.0
5000.0,9312165.0,이지듀멜라비토닝앰플쿠션13호포슬린13G(미국),AHA,1849,1849,0.0
5000.0,9312166.0,이지듀멜라비토닝앰플쿠션17호아이보리13G(미국),AAB,5000,5000,0.0
5000.0,9312166.0,이지듀멜라비토닝앰플쿠션17호아이보리13G(미국),AHA,441,441,0.0
5000.0,9312168.0,이지듀멜라비토닝앰플쿠션21호베이지13G(미국),AAB,3100,3100,0.0
5000.0,9312168.0,이지듀멜라비토닝앰플쿠션21호베이지13G(미국),AHA,21,21,0.0
5000.0,9312169.0,이지듀멜라비토닝앰플쿠션23호내추럴13G(미국),AAB,3740,3740,0.0
5000.0,9312169.0,이지듀멜라비토닝앰플쿠션23호내추럴13G(미국),AHA,79,79,0.0
5000.0,9312180.0,이지듀멜라비토닝앰플쿠션25호허니13G(미국),AAB,5000,5000,0.0
5000.0,9312180.0,이지듀멜라비토닝앰플쿠션25호허니13G(미국),AJA,543,543,0.0
5000.0,9312181.0,이지듀멜라비토닝앰플쿠션27호골든13G(미국),AAB,3000,3000,0.0
5000.0,9312181.0,이지듀멜라비토닝앰플쿠션27호골든13G(미국),AJA,1424,1424,0.0
5000.0,9312182.0,이지듀멜라비토닝앰플쿠션33호아몬드13G(미국),AAB,3000,3000,0.0
5000.0,9312182.0,이지듀멜라비토닝앰플쿠션33호아몬드13G(미국),AJA,1705,1705,0.0
5000.0,9312183.0,이지듀멜라비토닝앰플쿠션41호체슈넛13G(미국),AAB,2520,2520,0.0
5000.0,9312183.0,이지듀멜라비토닝앰플쿠션41호체슈넛13G(미국),AJA,1845,1845,0.0
5000.0,9312184.0,이지듀멜라비토닝앰플쿠션45호에스프레소13G(미국),AJA,2125,2125,0.0
5000.0,9312185.0,이지듀멜라비딥클렌징오일30ml,I06Y006,11647,11647,0.0
5000.0,9312186.0,이지듀RX 포스트레이저미스트120ML,BLA,21,21,0.0
5000.0,9312351.0,이지듀이지에프코어이펙트스칼프앰플80ML,BEH03,54,54,0.0
5000.0,9312352.0,[추석세트]이지듀멜라토닝원데이앰플세븐데이즈스페셜세트7ML,JJA,7273,7273,0.0
5000.0,9312354.0,[추석세트]이지듀멜라베스트스킨케어기프트세트,LJA,2,2,0.0
5000.0,9312357.0,이지듀멜라비토닝앰플쿠션본품+1m_19호페어(카카오),D250804004,433,433,0.0
5000.0,9312358.0,이지듀멜라비토닝앰플쿠션본품+1m_23호베이지(카카오),D250804005,659,659,0.0
5000.0,9312377.0,[카카오]기미쿠션15g+키링파우치_21호,D251230002,256,256,0.0
5000.0,9312377.0,[카카오]기미쿠션15g+키링파우치_21호,D251020004,57,57,0.0
5000.0,9312379.0,[카카오]기미쿠션15g+키링파우치_19호,D250903002,197,197,0.0
5000.0,9312411.0,[직영몰]기미쿠션스페셜기획세트19호페어,D251014004,500,500,0.0
5000.0,9312411.0,[직영몰]기미쿠션스페셜기획세트19호페어,D250915007,3,3,0.0
5000.0,9312411.0,[직영몰]기미쿠션스페셜기획세트19호페어,D250917005,1,1,0.0
5000.0,9312411.0,[직영몰]기미쿠션스페셜기획세트19호페어,D250924012,423,423,0.0
5000.0,9312413.0,[직영몰]기미쿠션스페셜기획세트21호내추럴,D251013001,156,156,0.0
5000.0,9312413.0,[직영몰]기미쿠션스페셜기획세트21호내추럴,D250924011,1,1,0.0
5000.0,9312413.0,[직영몰]기미쿠션스페셜기획세트21호내추럴,D250922001,1,1,0.0
5000.0,9312413.0,[직영몰]기미쿠션스페셜기획세트21호내추럴,D251014001,1500,1500,0.0
5000.0,9312413.0,[직영몰]기미쿠션스페셜기획세트21호내추럴,D250917002,1,1,0.0
5000.0,9312414.0,[직영몰]기미쿠션스페셜기획세트22호내추럴베이지,D250917003,4,4,0.0
5000.0,9312414.0,[직영몰]기미쿠션스페셜기획세트22호내추럴베이지,D251014003,900,900,0.0
5000.0,9312414.0,[직영몰]기미쿠션스페셜기획세트22호내추럴베이지,D251013003,211,211,0.0
5000.0,9312415.0,[직영몰]기미쿠션스페셜기획세트23호베이지,D250915010,2,2,0.0
5000.0,9312415.0,[직영몰]기미쿠션스페셜기획세트23호베이지,D250924013,385,385,0.0
5000.0,9312415.0,[직영몰]기미쿠션스페셜기획세트23호베이지,D251014005,500,500,0.0
5000.0,9312416.0,[직영몰]기미팩트스페셜기획세트19호페어,D250910005,3,3,0.0
5000.0,9312416.0,[직영몰]기미팩트스페셜기획세트19호페어,D250915011,1,1,0.0
5000.0,9312416.0,[직영몰]기미팩트스페셜기획세트19호페어,D250924014,500,500,0.0
5000.0,9312416.0,[직영몰]기미팩트스페셜기획세트19호페어,D250917007,171,171,0.0
5000.0,9312416.0,[직영몰]기미팩트스페셜기획세트19호페어,D251014006,500,500,0.0
5000.0,9312417.0,[직영몰]기미팩트스페셜기획세트21호내추럴,D250924011,8,8,0.0
5000.0,9312417.0,[직영몰]기미팩트스페셜기획세트21호내추럴,D250922002,3,3,0.0
5000.0,9312417.0,[직영몰]기미팩트스페셜기획세트21호내추럴,D250917004,6,6,0.0
5000.0,9312417.0,[직영몰]기미팩트스페셜기획세트21호내추럴,D251013002,296,296,0.0
5000.0,9312417.0,[직영몰]기미팩트스페셜기획세트21호내추럴,D251014002,1500,1500,0.0
5000.0,9312418.0,[직영몰]기미팩트스페셜기획세트23호베이지,D250910007,6,6,0.0
5000.0,9312418.0,[직영몰]기미팩트스페셜기획세트23호베이지,D250915013,2,2,0.0
5000.0,9312418.0,[직영몰]기미팩트스페셜기획세트23호베이지,D250917008,1,1,0.0
5000.0,9312418.0,[직영몰]기미팩트스페셜기획세트23호베이지,D250924015,276,276,0.0
5000.0,9312423.0,이지듀멜라비토닝앰플쿠션13호포슬린13g(미국)_리필,AHA,3309,3309,0.0
5000.0,9312424.0,이지듀멜라비토닝앰플쿠션17호아이보리13g(미국)_리필,AHA,3001,3001,0.0
5000.0,9312425.0,이지듀멜라비토닝앰플쿠션19호샌드13g(미국)_리필,AHA,2247,2247,0.0
5000.0,9312426.0,이지듀멜라비토닝앰플쿠션21호베이지13g(미국)_리필,AHA,2093,2093,0.0
5000.0,9312427.0,이지듀멜라비토닝앰플쿠션23호내추럴13g(미국)_리필,AHA,2201,2201,0.0
5000.0,9312428.0,이지듀멜라비토닝앰플쿠션25호허니13g(미국)_리필,AJA,2971,2971,0.0
5000.0,9312429.0,이지듀멜라비토닝앰플쿠션27호골든13g(미국)_리필,AJA,3322,3322,0.0
5000.0,9312440.0,[카카오]기미쿠션15g+키링파우치_23호,D251020005,93,93,0.0
5000.0,9312441.0,[카카오]매트팩트+키링파우치_21호,D251110002,67,67,0.0
5000.0,9312442.0,[카카오]매트팩트+키링파우치_19호,D250825002,100,100,0.0
5000.0,9312442.0,[카카오]매트팩트+키링파우치_19호,D250826003,100,100,0.0
5000.0,9312443.0,[카카오]매트팩트+키링파우치_23호,D250826004,63,63,0.0
5000.0,9312444.0,"[카카오,특판]기미쿠션스페셜기획세트19호페어",D250909001,230,230,0.0
5000.0,9312445.0,"[카카오,특판]기미쿠션스페셜기획세트21호내추럴",D250909002,531,531,0.0
5000.0,9312447.0,"[카카오,특판]기미쿠션스페셜기획세트23호베이지",D250909003,259,259,0.0
5000.0,9312491.0,이지듀멜라비토닝앰플쿠션33호아몬드13g(미국)_리필,AJA,3444,3444,0.0
5000.0,9312492.0,이지듀멜라비토닝앰플쿠션41호체슈넛13g(미국)_리필,AJA,3513,3513,0.0
5000.0,9312493.0,이지듀멜라비토닝앰플쿠션45호에스프레소13g(미국)_리필,AJA,3449,3449,0.0
5000.0,9312526.0,[세트]이지듀멜라비토닝매트커버팩트23호+글로우립로즈세트(카카오)V2,D250826001,70,70,0.0
5000.0,9312545.0,이지듀멜라이지에프익스폴리에이팅앰플8mL(아마존),PI870,29301,29301,0.0
5000.0,9312724.0,이지듀멜라비토닝앰플쿠션19호페어(본품13g+퍼프)세트,PHA,3414,3414,0.0
5000.0,9312725.0,이지듀멜라비토닝앰플쿠션21호내추럴(본품13g+퍼프)세트,QHA,20864,20864,0.0
5000.0,9312726.0,이지듀멜라비토닝앰플쿠션23호베이지(본품13g+퍼프)세트,WHA,1265,1265,0.0
5000.0,9312726.0,이지듀멜라비토닝앰플쿠션23호베이지(본품13g+퍼프)세트,XJA,2341,2341,0.0
5000.0,9312727.0,이지듀멜라비토닝앰플쿠션19호페어(리필13g+퍼프)세트,PHA,352,352,0.0
5000.0,9312728.0,이지듀멜라비토닝앰플쿠션21호내추럴(리필13g+퍼프)세트,UJA,13,13,0.0
5000.0,9312728.0,이지듀멜라비토닝앰플쿠션21호내추럴(리필13g+퍼프)세트,XKA,6160,6160,0.0
5000.0,9312730.0,이지듀멜라비토닝앰플쿠션23호베이지(리필13g+퍼프)세트,XJA,119,119,0.0
5000.0,9312730.0,이지듀멜라비토닝앰플쿠션23호베이지(리필13g+퍼프)세트,YJA,2207,2207,0.0
5000.0,9312736.0,[추석세트]이지듀쿠션앤앰플기프트세트색상교환권샘플포함,D250919001,2606,2606,0.0
5000.0,9312747.0,포스트레이저젤드레싱마스크시트세트(38ml*5ea)v2,2TH0355,7056,7056,0.0
5000.0,9312747.0,포스트레이저젤드레싱마스크시트세트(38ml*5ea)v2,2TH0356,7200,7200,0.0
5000.0,9312752.0,[카카오]기미앰플10ml+10ml+(1ml+1ml),D260127001,166,166,0.0
5000.0,9312809.0,[임가공]이지듀쿠션앤앰플기프트세트21호내추럴,D250912001,3,3,0.0
5000.0,9312822.0,[임가공]이지듀쿠션앤앰플기프트세트21호내추럴(쿠팡용),D250918001,400,400,0.0
5000.0,9312895.0,[임가공][쿠팡]기미쿠션스페셜기획세트21호내추럴,D260109001,456,456,0.0
5000.0,9313025.0,이지듀멜라비토닝글로우커버팩트19호페어19g,CMA,2331,2331,0.0
5000.0,9313029.0,이지듀멜라비토닝글로우커버팩트21호내추럴(리필)19g,FMA,9900,9900,0.0
5000.0,9313030.0,이지듀멜라비토닝글로우커버팩트23호베이지(리필)19g,CMA,2697,2697,0.0
5000.0,9313046.0,이지듀멜라비토닝앰플파운데이션19호페어,AMA,140,140,0.0
5000.0,9313048.0,이지듀멜라비토닝앰플파운데이션22호라이트베이지,AMA,25,25,0.0
5000.0,9313049.0,이지듀멜라비토닝앰플파운데이션23호베이지,AMA,66,66,0.0
5000.0,9313092.0,이지듀멜라오버나이트멜팅크림10g,VLA,18700,18700,0.0
5000.0,9313093.0,이지듀멜라토닝원데이앰플5ml,EGA,19417,19417,0.0
5000.0,9313115.0,[직영몰]기미팩트스페셜기획세트23호베이지(구),D251015008,499,499,0.0
5000.0,9313116.0,이지듀포스트레이저이지에프크림40ml(HS),FA003,21225,21225,0.0
5000.0,9313116.0,이지듀포스트레이저이지에프크림40ml(HS),FA004,60275,60275,0.0
5000.0,9313117.0,이지듀포스트레이저이지에프크림75ml,EK005,18013,18013,0.0
5000.0,9313117.0,이지듀포스트레이저이지에프크림75ml,EL006,2022,2022,0.0
5000.0,9313118.0,이지듀이지에프골든엘릭서15ml,EK001,3902,3902,0.0
5000.0,9313130.0,이지듀이지에프쓰리디볼류밍립글로스4.4g레드,BAB,3260,3260,0.0
5000.0,9313134.0,이지듀10ppm마이크로샷2700(2개입)_스몰랩,25I012,19933,19933,0.0
5000.0,9313169.0,[임가공][카카오]멜라토닝원데이앰플부스터샷15ML단품,D251029001,47,47,0.0
5000.0,9313189.0,이지듀멜라비토닝글로우커버팩트19호페어(블리스터)0.5g,BLA,48483,48483,0.0
5000.0,9313190.0,[임가공][카카오]멜라토닝원데이앰플부스터샷15ML본품+리필15ML,D260107002,75,75,0.0
5000.0,9313300.0,이지듀멜라비토닝글로우커버팩트21호내추럴(블리스터)0.5g,DLA,40920,40920,0.0
5000.0,9313301.0,이지듀멜라비토닝글로우커버팩트23호베이지(블리스터)0.5g,BLA,47868,47868,0.0
5000.0,9313345.0,[임가공]이지듀멜라비토닝앰플쿠션케이스(하운드체크에디션),D251209003,8,8,0.0
5000.0,9313345.0,[임가공]이지듀멜라비토닝앰플쿠션케이스(하운드체크에디션),D251223001,1048,1048,0.0
5000.0,9313345.0,[임가공]이지듀멜라비토닝앰플쿠션케이스(하운드체크에디션),D260213002,1550,1550,0.0
5000.0,9313345.0,[임가공]이지듀멜라비토닝앰플쿠션케이스(하운드체크에디션),D251224001,2,2,0.0
5000.0,9313448.0,[세트]앰플쿠션21호(15g)+글로우립로즈(카카오),D251230001,55,55,0.0
5000.0,9313448.0,[세트]앰플쿠션21호(15g)+글로우립로즈(카카오),D260126001,300,300,0.0
5000.0,9313514.0,[세트]하운드체크케이스+앰플쿠션리필19호(15g)+골든엘릭서오일4ml,D260126002,191,191,0.0
5000.0,9313515.0,[세트]하운드체크케이스+앰플쿠션리필21호(15g)+골든엘릭서오일4ml,D260126003,135,135,0.0
5000.0,9313516.0,[세트]하운드체크케이스+앰플쿠션리필23호(15g)+골든엘릭서오일4ml,D260108004,1,1,0.0
5000.0,9313516.0,[세트]하운드체크케이스+앰플쿠션리필23호(15g)+골든엘릭서오일4ml,D260126004,200,200,0.0
5000.0,9313770.0,[세트]매트팩트23호(19g)+글로우로즈립(카카오),D251204002,48,48,0.0
5000.0,9313770.0,[세트]매트팩트23호(19g)+글로우로즈립(카카오),D251230004,120,120,0.0
5000.0,9313771.0,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),D251204003,29,29,0.0
5000.0,9313771.0,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),D251230003,200,200,0.0
5000.0,9313778.0,[세트]베리어리페어크림30g+슬리브,D251204001,1,1,0.0
5000.0,9313872.0,[임가공][판촉몰] 미니쇼핑백2024+원데이앰플12ml,D251218001,21,21,0.0
5000.0,9313940.0,[세트]기미앰플30ML*6세트(26신년),D260106001,8,8,0.0
5000.0,9313942.0,[세트]이지듀항산화*4세트(26신년),D260105006,651,651,0.0
5000.0,9313943.0,[세트]부스터샷6입(본품3+리필3)(26신년),D260219013,10,10,0.0
5000.0,9313944.0,[세트]기미쿠션세트(본품3+리필3+퍼프3)_19호페어(26년신년),D260107004,3,3,0.0
5000.0,9313962.0,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),D260212001,4,4,0.0
5000.0,9313964.0,[세트]기미쿠션세트(본품3+리필3+퍼프3)_23호베이지(26년신년),D260109005,25,25,0.0
5000.0,9313965.0,[세트]기미팩트세트(본품3+리필3+퍼프3)_19호페어(26년신년),D260205003,14,14,0.0
5000.0,9313966.0,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),D260127004,12,12,0.0
5000.0,9313966.0,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),D260108006,1,1,0.0
5000.0,9313967.0,[세트]기미팩트세트(본품3+리필3+퍼프3)_23호베이지(26년신년),D260127005,7,7,0.0
5000.0,9313968.0,[세트]기미쿠션레드에디션(26년설)_19호페어,D260202001,500,500,0.0
5000.0,9313969.0,[세트]기미쿠션레드에디션(26년설)_21호내추럴,D260202002,1423,1423,0.0
5000.0,9313970.0,[세트]기미쿠션레드에디션(26년설)_22호라이트베이지,D260202003,500,500,0.0
5000.0,9313971.0,[세트]기미쿠션레드에디션(26년설)_23호베이지,D260202004,469,469,0.0
5000.0,9313972.0,[세트]글로우팩트(FW)레드에디션_19호페어,D260202005,494,494,0.0
5000.0,9313973.0,[세트]글로우팩트(FW)레드에디션_21호내추럴,D260202006,1193,1193,0.0
